split,seed,train_size,descriptor,normalized_gain,descriptor_category,short_chemical_interpretation
scaffold,11,10000,fr_amidine,0.0002341402056573506,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_aniline,0.16128864170365179,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_aryl_methyl,0.0006463638712386489,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_azide,0.0003166385846019931,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_azo,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_barbitur,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_benzene,0.0007844531881350197,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_benzodiazepine,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_bicyclic,0.001825540780404852,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_diazo,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_dihydropyridine,0.0008389971965448732,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_epoxide,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_ester,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_ether,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_furan,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_guanido,0.000976464755917798,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_halogen,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_hdrzine,0.000802990213640805,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_hdrzone,0.004221194753425382,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_imidazole,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_imide,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_isocyan,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_isothiocyan,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_ketone,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_ketone_Topliss,0.0005738193507809911,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_lactam,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_lactone,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_methoxy,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_morpholine,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_nitrile,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_nitro,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_nitro_arom,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_nitro_arom_nonortho,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_nitroso,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_oxazole,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_oxime,0.0007226274054391296,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_para_hydroxylation,0.0006455775292185805,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_phenol,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_phenol_noOrthoHbond,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_phos_acid,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_phos_ester,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_piperdine,0.00031356215662514875,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_piperzine,0.00027612594247719525,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_priamide,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_prisulfonamd,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_pyridine,0.0018079430948437526,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_quatN,0.022816607754251178,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_sulfide,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_sulfonamd,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_sulfone,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_term_acetylene,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_tetrazole,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_thiazole,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_thiocyan,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_thiophene,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_unbrch_alkane,0.0005191765806383335,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,11,10000,fr_urea,0.0005111772113261246,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
scaffold,22,10000,MaxAbsEStateIndex,0.0007152212742916433,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,22,10000,MaxEStateIndex,0.0006551367939365235,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,22,10000,MinAbsEStateIndex,0.001358157337735251,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,22,10000,MinEStateIndex,0.00251673695165059,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,22,10000,qed,0.0007973805414888575,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,22,10000,SPS,0.0018204249744374142,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,22,10000,MolWt,0.00028974771809107833,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,22,10000,HeavyAtomMolWt,0.0005385190594091792,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,22,10000,ExactMolWt,0.00028053480234063114,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
scaffold,22,10000,NumValenceElectrons,0.0004198407368497844,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,22,10000,NumRadicalElectrons,0.0,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,22,10000,MaxPartialCharge,0.009946275607058859,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,22,10000,MinPartialCharge,0.0019994332057811552,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,22,10000,MaxAbsPartialCharge,0.0020010031896481157,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,22,10000,MinAbsPartialCharge,0.002567747908231862,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,22,10000,FpDensityMorgan1,0.0007010002603581434,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,22,10000,FpDensityMorgan2,0.000788604500977102,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,22,10000,FpDensityMorgan3,0.0003665355140486346,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,22,10000,BCUT2D_MWHI,0.0039057408209525126,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,22,10000,BCUT2D_MWLOW,0.00047724966828628835,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,22,10000,BCUT2D_CHGHI,0.00039647320234707735,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,22,10000,BCUT2D_CHGLO,0.0007239626326392687,polarity / charge-related,may encode charge or electrotopological-state information.
scaffold,22,10000,BCUT2D_LOGPHI,0.0022023899452567886,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,22,10000,BCUT2D_LOGPLOW,0.0008767837453445346,lipophilicity,may encode lipophilicity-weighted structural information.
scaffold,22,10000,BCUT2D_MRHI,0.00146735283644539,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,22,10000,BCUT2D_MRLOW,0.00768711001152098,other RDKit descriptor,captures an RDKit-defined structural property.
scaffold,22,10000,BalabanJ,0.0029250161458702424,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,22,10000,BertzCT,0.016677794330810562,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,22,10000,Chi0,2.7498749205503345e-05,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,22,10000,Chi0n,0.003990564423800341,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,22,10000,Chi0v,0.00397896605111249,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,22,10000,Chi1,0.00011239841078155564,topology / connectivity,"captures graph connectivity, branching, or shape information."
scaffold,22,10000,Chi1n,0.00048262325583286504,topology / connectivity,"captures graph connectivity, branching, or shape information."
