mol_id,original_row_index,original_smiles,canonical_smiles,Eox,murcko_scaffold,molecular_target_key
9740,7339,Cc1ccc2sc(C(=O)O)c(C)c2c1,Cc1ccc2sc(C(=O)O)c(C)c2c1,0.819,c1ccc2sccc2c1,Cc1ccc2sc(C(=O)O)c(C)c2c1||0.819
9741,6052,Cc1ccc2sc(C(=O)O)cc2c1,Cc1ccc2sc(C(=O)O)cc2c1,0.922,c1ccc2sccc2c1,Cc1ccc2sc(C(=O)O)cc2c1||0.922
9742,7338,Cc1ccc2sc(C)c(C(=O)O)c2c1,Cc1ccc2sc(C)c(C(=O)O)c2c1,0.896,c1ccc2sccc2c1,Cc1ccc2sc(C)c(C(=O)O)c2c1||0.896
9743,8528,Cc1ccc2sc(C)c(CC(=O)O)c2c1,Cc1ccc2sc(C)c(CC(=O)O)c2c1,0.723,c1ccc2sccc2c1,Cc1ccc2sc(C)c(CC(=O)O)c2c1||0.723
9744,7334,Cc1ccc2scc(CC(=O)O)c2c1,Cc1ccc2scc(CC(=O)O)c2c1,0.8,c1ccc2sccc2c1,Cc1ccc2scc(CC(=O)O)c2c1||0.8
9745,5999,Cc1ccc2scc(CCN)c2c1,Cc1ccc2scc(CCN)c2c1,0.743,c1ccc2sccc2c1,Cc1ccc2scc(CCN)c2c1||0.743
9746,8194,Cc1ccc[n+](Cc2c[nH+]c(C)nc2N)c1,Cc1ccc[n+](Cc2c[nH+]c(C)nc2N)c1,-1.873,c1cc[n+](Cc2cnc[nH+]c2)cc1,Cc1ccc[n+](Cc2c[nH+]c(C)nc2N)c1||-1.873
9747,13084,Cc1cccc(-c2cc(C(=O)O)c3cc(C)cc(C)c3n2)c1,Cc1cccc(-c2cc(C(=O)O)c3cc(C)cc(C)c3n2)c1,0.703,c1ccc(-c2ccc3ccccc3n2)cc1,Cc1cccc(-c2cc(C(=O)O)c3cc(C)cc(C)c3n2)c1||0.703
9748,12364,Cc1cccc(-c2cc(C(=O)O)c3cccc(C)c3n2)c1,Cc1cccc(-c2cc(C(=O)O)c3cccc(C)c3n2)c1,0.809,c1ccc(-c2ccc3ccccc3n2)cc1,Cc1cccc(-c2cc(C(=O)O)c3cccc(C)c3n2)c1||0.809
9749,11573,Cc1cccc(-c2cc(C(=O)O)c3ccccc3n2)c1,Cc1cccc(-c2cc(C(=O)O)c3ccccc3n2)c1,0.904,c1ccc(-c2ccc3ccccc3n2)cc1,Cc1cccc(-c2cc(C(=O)O)c3ccccc3n2)c1||0.904
9750,6961,Cc1cccc(-c2ccc(C(=O)O)o2)c1,Cc1cccc(-c2ccc(C(=O)O)o2)c1,0.873,c1ccc(-c2ccco2)cc1,Cc1cccc(-c2ccc(C(=O)O)o2)c1||0.873
9751,9067,Cc1cccc(-c2ccc(CC(=O)O)cc2)c1,Cc1cccc(-c2ccc(CC(=O)O)cc2)c1,0.942,c1ccc(-c2ccccc2)cc1,Cc1cccc(-c2ccc(CC(=O)O)cc2)c1||0.942
9752,10148,Cc1cccc(-c2ccc(CCC(=O)O)cc2)c1,Cc1cccc(-c2ccc(CCC(=O)O)cc2)c1,0.886,c1ccc(-c2ccccc2)cc1,Cc1cccc(-c2ccc(CCC(=O)O)cc2)c1||0.886
9753,6533,Cc1cccc(-c2ccc(CN)cc2)c1,Cc1cccc(-c2ccc(CN)cc2)c1,0.944,c1ccc(-c2ccccc2)cc1,Cc1cccc(-c2ccc(CN)cc2)c1||0.944
9754,6497,Cc1cccc(-c2ccc(N)c(C)c2)c1,Cc1cccc(-c2ccc(N)c(C)c2)c1,0.457,c1ccc(-c2ccccc2)cc1,Cc1cccc(-c2ccc(N)c(C)c2)c1||0.457
9755,6500,Cc1cccc(-c2ccc(N)cc2C)c1,Cc1cccc(-c2ccc(N)cc2C)c1,0.519,c1ccc(-c2ccccc2)cc1,Cc1cccc(-c2ccc(N)cc2C)c1||0.519
9756,7835,Cc1cccc(-c2cccc(C(=O)O)c2)c1,Cc1cccc(-c2cccc(C(=O)O)c2)c1,1.068,c1ccc(-c2ccccc2)cc1,Cc1cccc(-c2cccc(C(=O)O)c2)c1||1.068
9757,9060,Cc1cccc(-c2cccc(CC(=O)O)c2)c1,Cc1cccc(-c2cccc(CC(=O)O)c2)c1,0.978,c1ccc(-c2ccccc2)cc1,Cc1cccc(-c2cccc(CC(=O)O)c2)c1||0.978
9758,10152,Cc1cccc(-c2cccc(CCC(=O)O)c2)c1,Cc1cccc(-c2cccc(CCC(=O)O)c2)c1,0.951,c1ccc(-c2ccccc2)cc1,Cc1cccc(-c2cccc(CCC(=O)O)c2)c1||0.951
9759,6528,Cc1cccc(-c2cccc(CN)c2)c1,Cc1cccc(-c2cccc(CN)c2)c1,0.981,c1ccc(-c2ccccc2)cc1,Cc1cccc(-c2cccc(CN)c2)c1||0.981
9760,5321,Cc1cccc(-c2cccc(N)c2)c1,Cc1cccc(-c2cccc(N)c2)c1,0.633,c1ccc(-c2ccccc2)cc1,Cc1cccc(-c2cccc(N)c2)c1||0.633
9761,5317,Cc1cccc(-c2ccccc2)c1N,Cc1cccc(-c2ccccc2)c1N,0.559,c1ccc(-c2ccccc2)cc1,Cc1cccc(-c2ccccc2)c1N||0.559
9762,9065,Cc1cccc(-c2ccccc2C(=O)NN)c1,Cc1cccc(-c2ccccc2C(=O)NN)c1,1.055,c1ccc(-c2ccccc2)cc1,Cc1cccc(-c2ccccc2C(=O)NN)c1||1.055
9763,9054,Cc1cccc(-c2ccccc2CC(=O)O)c1,Cc1cccc(-c2ccccc2CC(=O)O)c1,1.213,c1ccc(-c2ccccc2)cc1,Cc1cccc(-c2ccccc2CC(=O)O)c1||1.213
9764,10149,Cc1cccc(-c2ccccc2CCC(=O)O)c1,Cc1cccc(-c2ccccc2CCC(=O)O)c1,1.175,c1ccc(-c2ccccc2)cc1,Cc1cccc(-c2ccccc2CCC(=O)O)c1||1.175
9765,6532,Cc1cccc(-c2ccccc2CN)c1,Cc1cccc(-c2ccccc2CN)c1,1.157,c1ccc(-c2ccccc2)cc1,Cc1cccc(-c2ccccc2CN)c1||1.157
9766,5320,Cc1cccc(-c2ccccc2N)c1,Cc1cccc(-c2ccccc2N)c1,0.608,c1ccc(-c2ccccc2)cc1,Cc1cccc(-c2ccccc2N)c1||0.608
9767,10401,Cc1cccc(-n2c(C)cc(CC(=O)O)c2C)c1,Cc1cccc(-n2c(C)cc(CC(=O)O)c2C)c1,0.423,c1ccc(-n2cccc2)cc1,Cc1cccc(-n2c(C)cc(CC(=O)O)c2C)c1||0.423
9768,11290,Cc1cccc(-n2c(C)cc(CC(=O)O)c2C)c1C,Cc1cccc(-n2c(C)cc(CC(=O)O)c2C)c1C,0.381,c1ccc(-n2cccc2)cc1,Cc1cccc(-n2c(C)cc(CC(=O)O)c2C)c1C||0.381
9769,9837,Cc1cccc(C(=O)NC(=S)NC(C)C)c1,Cc1cccc(C(=O)NC(=S)NC(C)C)c1,1.12,c1ccccc1,Cc1cccc(C(=O)NC(=S)NC(C)C)c1||1.12
9770,12803,Cc1cccc(C(=O)NC(=S)NCc2ccccc2)c1,Cc1cccc(C(=O)NC(=S)NCc2ccccc2)c1,1.075,O=C(NC(=S)NCc1ccccc1)c1ccccc1,Cc1cccc(C(=O)NC(=S)NCc2ccccc2)c1||1.075
9771,13441,Cc1cccc(C(=O)NC(=S)Nc2c(C)cccc2C)c1,Cc1cccc(C(=O)NC(=S)Nc2c(C)cccc2C)c1,0.791,O=C(NC(=S)Nc1ccccc1)c1ccccc1,Cc1cccc(C(=O)NC(=S)Nc2c(C)cccc2C)c1||0.791
9772,13430,Cc1cccc(C(=O)NC(=S)Nc2ccc(C)c(C)c2)c1,Cc1cccc(C(=O)NC(=S)Nc2ccc(C)c(C)c2)c1,0.659,O=C(NC(=S)Nc1ccccc1)c1ccccc1,Cc1cccc(C(=O)NC(=S)Nc2ccc(C)c(C)c2)c1||0.659
9773,14586,Cc1cccc(C(=O)NC(=S)Nc2ccc3c4c(cccc24)CC3)c1,Cc1cccc(C(=O)NC(=S)Nc2ccc3c4c(cccc24)CC3)c1,0.278,O=C(NC(=S)Nc1ccc2c3c(cccc13)CC2)c1ccccc1,Cc1cccc(C(=O)NC(=S)Nc2ccc3c4c(cccc24)CC3)c1||0.278
9774,13454,Cc1cccc(C(=O)NC(=S)Nc2cccc(C)c2C)c1,Cc1cccc(C(=O)NC(=S)Nc2cccc(C)c2C)c1,0.731,O=C(NC(=S)Nc1ccccc1)c1ccccc1,Cc1cccc(C(=O)NC(=S)Nc2cccc(C)c2C)c1||0.731
9775,14112,Cc1cccc(C(=O)NC(=S)Nc2cccc3ccccc23)c1,Cc1cccc(C(=O)NC(=S)Nc2cccc3ccccc23)c1,0.479,O=C(NC(=S)Nc1cccc2ccccc12)c1ccccc1,Cc1cccc(C(=O)NC(=S)Nc2cccc3ccccc23)c1||0.479
9776,12078,Cc1cccc(C(=O)NC(=S)Nc2ccccc2)c1,Cc1cccc(C(=O)NC(=S)Nc2ccccc2)c1,0.858,O=C(NC(=S)Nc1ccccc1)c1ccccc1,Cc1cccc(C(=O)NC(=S)Nc2ccccc2)c1||0.858
9777,12806,Cc1cccc(C(=O)NC(=S)Nc2ccccc2C)c1,Cc1cccc(C(=O)NC(=S)Nc2ccccc2C)c1,0.779,O=C(NC(=S)Nc1ccccc1)c1ccccc1,Cc1cccc(C(=O)NC(=S)Nc2ccccc2C)c1||0.779
9778,14469,Cc1cccc(C(=O)NC(CC(=O)O)c2ccc(C(C)(C)C)cc2)c1,Cc1cccc(C(=O)NC(CC(=O)O)c2ccc(C(C)(C)C)cc2)c1,0.963,O=C(NCc1ccccc1)c1ccccc1,Cc1cccc(C(=O)NC(CC(=O)O)c2ccc(C(C)(C)C)cc2)c1||0.963
9779,12216,Cc1cccc(C(=O)NC2CC(C)(C)NC(C)(C)C2)c1,Cc1cccc(C(=O)NC2CC(C)(C)NC(C)(C)C2)c1,0.669,O=C(NC1CCNCC1)c1ccccc1,Cc1cccc(C(=O)NC2CC(C)(C)NC(C)(C)C2)c1||0.669
9780,8365,Cc1cccc(C(=O)NC2CCNCC2)c1,Cc1cccc(C(=O)NC2CCNCC2)c1,0.953,O=C(NC1CCNCC1)c1ccccc1,Cc1cccc(C(=O)NC2CCNCC2)c1||0.953
9781,6160,Cc1cccc(C(=O)NCC(=O)O)c1,Cc1cccc(C(=O)NCC(=O)O)c1,1.355,c1ccccc1,Cc1cccc(C(=O)NCC(=O)O)c1||1.355
9782,2689,Cc1cccc(C(=O)NN)c1,Cc1cccc(C(=O)NN)c1,1.379,c1ccccc1,Cc1cccc(C(=O)NN)c1||1.379
9783,9047,Cc1cccc(C(=O)NNc2ccccc2)c1,Cc1cccc(C(=O)NNc2ccccc2)c1,0.796,O=C(NNc1ccccc1)c1ccccc1,Cc1cccc(C(=O)NNc2ccccc2)c1||0.796
9784,11963,Cc1cccc(C(=O)Nc2ccc(CC(=O)O)cc2)c1,Cc1cccc(C(=O)Nc2ccc(CC(=O)O)cc2)c1,0.812,O=C(Nc1ccccc1)c1ccccc1,Cc1cccc(C(=O)Nc2ccc(CC(=O)O)cc2)c1||0.812
9785,9038,Cc1cccc(C(=O)Nc2ccc(N)cc2)c1,Cc1cccc(C(=O)Nc2ccc(N)cc2)c1,0.34,O=C(Nc1ccccc1)c1ccccc1,Cc1cccc(C(=O)Nc2ccc(N)cc2)c1||0.34
9786,11145,Cc1cccc(C(=O)Nc2ccccc2C(=O)O)c1,Cc1cccc(C(=O)Nc2ccccc2C(=O)O)c1,0.978,O=C(Nc1ccccc1)c1ccccc1,Cc1cccc(C(=O)Nc2ccccc2C(=O)O)c1||0.978
9787,2884,Cc1cccc(C(=O)O)[n+]1[O-],Cc1cccc(C(=O)O)[n+]1[O-],1.105,c1cc[nH+]cc1,Cc1cccc(C(=O)O)[n+]1[O-]||1.105
9788,1733,Cc1cccc(C(=O)O)c1,Cc1cccc(C(=O)O)c1,1.454,c1ccccc1,Cc1cccc(C(=O)O)c1||1.454
9789,12022,Cc1cccc(C(=O)O)c1-c1c(C)cccc1C(=O)O,Cc1cccc(C(=O)O)c1-c1c(C)cccc1C(=O)O,1.215,c1ccc(-c2ccccc2)cc1,Cc1cccc(C(=O)O)c1-c1c(C)cccc1C(=O)O||1.215
9790,2668,Cc1cccc(C(=O)O)c1C,Cc1cccc(C(=O)O)c1C,1.312,c1ccccc1,Cc1cccc(C(=O)O)c1C||1.312
9791,5119,Cc1cccc(C(=O)O)c1C(=O)O,Cc1cccc(C(=O)O)c1C(=O)O,1.486,c1ccccc1,Cc1cccc(C(=O)O)c1C(=O)O||1.486
9792,13031,Cc1cccc(C(=O)O)c1C(=O)c1cccc2ccccc12,Cc1cccc(C(=O)O)c1C(=O)c1cccc2ccccc12,0.829,O=C(c1ccccc1)c1cccc2ccccc12,Cc1cccc(C(=O)O)c1C(=O)c1cccc2ccccc12||0.829
9793,10071,Cc1cccc(C(=O)O)c1C(=O)c1ccccc1,Cc1cccc(C(=O)O)c1C(=O)c1ccccc1,1.345,O=C(c1ccccc1)c1ccccc1,Cc1cccc(C(=O)O)c1C(=O)c1ccccc1||1.345
9794,6284,Cc1cccc(C(=O)O)c1CC(=O)O,Cc1cccc(C(=O)O)c1CC(=O)O,1.363,c1ccccc1,Cc1cccc(C(=O)O)c1CC(=O)O||1.363
9795,2766,Cc1cccc(C(=O)O)c1N,Cc1cccc(C(=O)O)c1N,0.795,c1ccccc1,Cc1cccc(C(=O)O)c1N||0.795
9796,14315,Cc1cccc(C(=O)O)c1N(C(=O)c1ccccc1)c1ccccc1,Cc1cccc(C(=O)O)c1N(C(=O)c1ccccc1)c1ccccc1,0.766,O=C(c1ccccc1)N(c1ccccc1)c1ccccc1,Cc1cccc(C(=O)O)c1N(C(=O)c1ccccc1)c1ccccc1||0.766
9797,14092,Cc1cccc(C(=O)O)c1NC(=O)Cc1cccc2ccccc12,Cc1cccc(C(=O)O)c1NC(=O)Cc1cccc2ccccc12,0.669,O=C(Cc1cccc2ccccc12)Nc1ccccc1,Cc1cccc(C(=O)O)c1NC(=O)Cc1cccc2ccccc12||0.669
9798,1803,Cc1cccc(C(=O)O)n1,Cc1cccc(C(=O)O)n1,1.642,c1ccncc1,Cc1cccc(C(=O)O)n1||1.642
9799,13029,Cc1cccc(C(=O)c2c(C(=O)O)ccc3ccccc23)c1,Cc1cccc(C(=O)c2c(C(=O)O)ccc3ccccc23)c1,0.817,O=C(c1ccccc1)c1cccc2ccccc12,Cc1cccc(C(=O)c2c(C(=O)O)ccc3ccccc23)c1||0.817
9800,11446,Cc1cccc(C(=O)c2c(N)ccc3ccccc23)c1,Cc1cccc(C(=O)c2c(N)ccc3ccccc23)c1,0.424,O=C(c1ccccc1)c1cccc2ccccc12,Cc1cccc(C(=O)c2c(N)ccc3ccccc23)c1||0.424
9801,13028,Cc1cccc(C(=O)c2ccc3ccccc3c2C(=O)O)c1,Cc1cccc(C(=O)c2ccc3ccccc3c2C(=O)O)c1,0.844,O=C(c1ccccc1)c1ccc2ccccc2c1,Cc1cccc(C(=O)c2ccc3ccccc3c2C(=O)O)c1||0.844
9802,13023,Cc1cccc(C(=O)c2cccc3ccccc23)c1C(=O)O,Cc1cccc(C(=O)c2cccc3ccccc23)c1C(=O)O,0.79,O=C(c1ccccc1)c1cccc2ccccc12,Cc1cccc(C(=O)c2cccc3ccccc23)c1C(=O)O||0.79
9803,10072,Cc1cccc(C(=O)c2ccccc2)c1C(=O)O,Cc1cccc(C(=O)c2ccccc2)c1C(=O)O,1.354,O=C(c1ccccc1)c1ccccc1,Cc1cccc(C(=O)c2ccccc2)c1C(=O)O||1.354
9804,7365,Cc1cccc(C(C(=O)O)C(C)C)c1C,Cc1cccc(C(C(=O)O)C(C)C)c1C,1.132,c1ccccc1,Cc1cccc(C(C(=O)O)C(C)C)c1C||1.132
9805,3679,Cc1cccc(C(C)(C)C)c1N,Cc1cccc(C(C)(C)C)c1N,0.524,c1ccccc1,Cc1cccc(C(C)(C)C)c1N||0.524
9806,2623,Cc1cccc(C(C)C)c1N,Cc1cccc(C(C)C)c1N,0.555,c1ccccc1,Cc1cccc(C(C)C)c1N||0.555
9807,14059,Cc1cccc(C(CCc2cccc3c(C)cccc23)C(=O)O)c1,Cc1cccc(C(CCc2cccc3c(C)cccc23)C(=O)O)c1,0.535,c1ccc(CCCc2cccc3ccccc23)cc1,Cc1cccc(C(CCc2cccc3c(C)cccc23)C(=O)O)c1||0.535
9808,2707,Cc1cccc(C(N)=NO)c1,Cc1cccc(C(N)=NO)c1,0.87,c1ccccc1,Cc1cccc(C(N)=NO)c1||0.87
9809,2830,Cc1cccc(C(N)=S)c1,Cc1cccc(C(N)=S)c1,1.084,c1ccccc1,Cc1cccc(C(N)=S)c1||1.084
9810,6023,Cc1cccc(C(N)CC(C)C)c1C,Cc1cccc(C(N)CC(C)C)c1C,0.915,c1ccccc1,Cc1cccc(C(N)CC(C)C)c1C||0.915
9811,3924,Cc1cccc(C(O)C(C)N)c1,Cc1cccc(C(O)C(C)N)c1,1.238,c1ccccc1,Cc1cccc(C(O)C(C)N)c1||1.238
9812,11292,Cc1cccc(C)c1-n1c(C)cc(CC(=O)O)c1C,Cc1cccc(C)c1-n1c(C)cc(CC(=O)O)c1C,0.383,c1ccc(-n2cccc2)cc1,Cc1cccc(C)c1-n1c(C)cc(CC(=O)O)c1C||0.383
9813,2674,Cc1cccc(C)c1C(=O)O,Cc1cccc(C)c1C(=O)O,1.322,c1ccccc1,Cc1cccc(C)c1C(=O)O||1.322
9814,4601,Cc1cccc(C)c1C1=NCCN1,Cc1cccc(C)c1C1=NCCN1,0.868,c1ccc(C2=NCCN2)cc1,Cc1cccc(C)c1C1=NCCN1||0.868
9815,3724,Cc1cccc(C)c1CC(C)N,Cc1cccc(C)c1CC(C)N,1.128,c1ccccc1,Cc1cccc(C)c1CC(C)N||1.128
9816,6205,Cc1cccc(C)c1CC(N)C(=O)O,Cc1cccc(C)c1CC(N)C(=O)O,1.157,c1ccccc1,Cc1cccc(C)c1CC(N)C(=O)O||1.157
9817,3819,Cc1cccc(C)c1CCNN,Cc1cccc(C)c1CCNN,0.381,c1ccccc1,Cc1cccc(C)c1CCNN||0.381
9818,1013,Cc1cccc(C)c1N,Cc1cccc(C)c1N,0.607,c1ccccc1,Cc1cccc(C)c1N||0.607
9819,6225,Cc1cccc(C)c1N(C)CC(=O)O,Cc1cccc(C)c1N(C)CC(=O)O,0.836,c1ccccc1,Cc1cccc(C)c1N(C)CC(=O)O||0.836
9820,8535,Cc1cccc(C)c1N(C)CCN=C(N)N,Cc1cccc(C)c1N(C)CCN=C(N)N,0.654,c1ccccc1,Cc1cccc(C)c1N(C)CCN=C(N)N||0.654
9821,2734,Cc1cccc(C)c1N(C)N,Cc1cccc(C)c1N(C)N,0.15,c1ccccc1,Cc1cccc(C)c1N(C)N||0.15
9822,5904,Cc1cccc(C)c1N1CCNCC1,Cc1cccc(C)c1N1CCNCC1,0.712,c1ccc(N2CCNCC2)cc1,Cc1cccc(C)c1N1CCNCC1||0.712
9823,10106,Cc1cccc(C)c1N=C(NO)c1ccccc1,Cc1cccc(C)c1N=C(NO)c1ccccc1,0.73,C(=Nc1ccccc1)c1ccccc1,Cc1cccc(C)c1N=C(NO)c1ccccc1||0.73
9824,10966,Cc1cccc(C)c1N=CNc1c(C)cccc1C,Cc1cccc(C)c1N=CNc1c(C)cccc1C,0.756,C(=Nc1ccccc1)Nc1ccccc1,Cc1cccc(C)c1N=CNc1c(C)cccc1C||0.756
9825,6092,Cc1cccc(C)c1NC(=O)C(C)N,Cc1cccc(C)c1NC(=O)C(C)N,0.856,c1ccccc1,Cc1cccc(C)c1NC(=O)C(C)N||0.856
9826,12250,Cc1cccc(C)c1NC(=O)C1CCCCC1C(=O)O,Cc1cccc(C)c1NC(=O)C1CCCCC1C(=O)O,0.79,O=C(Nc1ccccc1)C1CCCCC1,Cc1cccc(C)c1NC(=O)C1CCCCC1C(=O)O||0.79
9827,9512,Cc1cccc(C)c1NC(=O)C1CCCCN1,Cc1cccc(C)c1NC(=O)C1CCCCN1,0.777,O=C(Nc1ccccc1)C1CCCCN1,Cc1cccc(C)c1NC(=O)C1CCCCN1||0.777
9828,9526,Cc1cccc(C)c1NC(=O)C1CCCNC1,Cc1cccc(C)c1NC(=O)C1CCCNC1,0.83,O=C(Nc1ccccc1)C1CCCNC1,Cc1cccc(C)c1NC(=O)C1CCCNC1||0.83
9829,12541,Cc1cccc(C)c1NC(=O)C1NCCc2ccccc21,Cc1cccc(C)c1NC(=O)C1NCCc2ccccc21,0.793,O=C(Nc1ccccc1)C1NCCc2ccccc21,Cc1cccc(C)c1NC(=O)C1NCCc2ccccc21||0.793
9830,8396,Cc1cccc(C)c1NC(=O)C=CC(=O)O,Cc1cccc(C)c1NC(=O)C=CC(=O)O,0.911,c1ccccc1,Cc1cccc(C)c1NC(=O)C=CC(=O)O||0.911
9831,8593,Cc1cccc(C)c1NC(=O)CCC(=O)O,Cc1cccc(C)c1NC(=O)CCC(=O)O,0.85,c1ccccc1,Cc1cccc(C)c1NC(=O)CCC(=O)O||0.85
9832,9740,Cc1cccc(C)c1NC(=O)CCCC(=O)O,Cc1cccc(C)c1NC(=O)CCCC(=O)O,0.84,c1ccccc1,Cc1cccc(C)c1NC(=O)CCCC(=O)O||0.84
9833,4925,Cc1cccc(C)c1NC(=O)CN,Cc1cccc(C)c1NC(=O)CN,0.867,c1ccccc1,Cc1cccc(C)c1NC(=O)CN||0.867
9834,11078,Cc1cccc(C)c1NC(=O)CNc1ccccc1,Cc1cccc(C)c1NC(=O)CNc1ccccc1,0.525,O=C(CNc1ccccc1)Nc1ccccc1,Cc1cccc(C)c1NC(=O)CNc1ccccc1||0.525
9835,10078,Cc1cccc(C)c1NC(=O)c1ccc(N)cc1,Cc1cccc(C)c1NC(=O)c1ccc(N)cc1,0.643,O=C(Nc1ccccc1)c1ccccc1,Cc1cccc(C)c1NC(=O)c1ccc(N)cc1||0.643
9836,11943,Cc1cccc(C)c1NC(=O)c1ccccc1C(=O)O,Cc1cccc(C)c1NC(=O)c1ccccc1C(=O)O,0.82,O=C(Nc1ccccc1)c1ccccc1,Cc1cccc(C)c1NC(=O)c1ccccc1C(=O)O||0.82
9837,10136,Cc1cccc(C)c1NC(=O)c1ccccc1N,Cc1cccc(C)c1NC(=O)c1ccccc1N,0.643,O=C(Nc1ccccc1)c1ccccc1,Cc1cccc(C)c1NC(=O)c1ccccc1N||0.643
9838,14872,Cc1cccc(C)c1NC(=S)NC(=O)C(c1ccccc1)c1ccccc1,Cc1cccc(C)c1NC(=S)NC(=O)C(c1ccccc1)c1ccccc1,0.705,O=C(NC(=S)Nc1ccccc1)C(c1ccccc1)c1ccccc1,Cc1cccc(C)c1NC(=S)NC(=O)C(c1ccccc1)c1ccccc1||0.705
9839,13913,Cc1cccc(C)c1NC(=S)NC(=O)CCc1ccccc1,Cc1cccc(C)c1NC(=S)NC(=O)CCc1ccccc1,0.787,O=C(CCc1ccccc1)NC(=S)Nc1ccccc1,Cc1cccc(C)c1NC(=S)NC(=O)CCc1ccccc1||0.787
9840,12812,Cc1cccc(C)c1NC(=S)NC(=O)c1ccccc1,Cc1cccc(C)c1NC(=S)NC(=O)c1ccccc1,0.805,O=C(NC(=S)Nc1ccccc1)c1ccccc1,Cc1cccc(C)c1NC(=S)NC(=O)c1ccccc1||0.805
9841,11561,Cc1cccc(C)c1NC(=S)NC1CCCCC1,Cc1cccc(C)c1NC(=S)NC1CCCCC1,0.682,S=C(Nc1ccccc1)NC1CCCCC1,Cc1cccc(C)c1NC(=S)NC1CCCCC1||0.682
9842,12852,Cc1cccc(C)c1NC(=S)NCCc1ccccn1,Cc1cccc(C)c1NC(=S)NCCc1ccccn1,0.643,S=C(NCCc1ccccn1)Nc1ccccc1,Cc1cccc(C)c1NC(=S)NCCc1ccccn1||0.643
9843,12065,Cc1cccc(C)c1NC(=S)NCc1ccccc1,Cc1cccc(C)c1NC(=S)NCc1ccccc1,0.668,S=C(NCc1ccccc1)Nc1ccccc1,Cc1cccc(C)c1NC(=S)NCc1ccccc1||0.668
9844,13427,Cc1cccc(C)c1NC(=S)Nc1ccc(C(C)C)cc1,Cc1cccc(C)c1NC(=S)Nc1ccc(C(C)C)cc1,0.531,S=C(Nc1ccccc1)Nc1ccccc1,Cc1cccc(C)c1NC(=S)Nc1ccc(C(C)C)cc1||0.531
9845,11245,Cc1cccc(C)c1NC(=S)Nc1ccccc1,Cc1cccc(C)c1NC(=S)Nc1ccccc1,0.673,S=C(Nc1ccccc1)Nc1ccccc1,Cc1cccc(C)c1NC(=S)Nc1ccccc1||0.673
9846,6197,Cc1cccc(C)c1NC(C)C(=O)O,Cc1cccc(C)c1NC(C)C(=O)O,0.618,c1ccccc1,Cc1cccc(C)c1NC(C)C(=O)O||0.618
9847,8110,Cc1cccc(C)c1NC(C)c1ccco1,Cc1cccc(C)c1NC(C)c1ccco1,0.626,c1ccc(NCc2ccco2)cc1,Cc1cccc(C)c1NC(C)c1ccco1||0.626
9848,5157,Cc1cccc(C)c1NC(N)=S,Cc1cccc(C)c1NC(N)=S,0.832,c1ccccc1,Cc1cccc(C)c1NC(N)=S||0.832
9849,13847,Cc1cccc(C)c1NC1c2ccccc2C=Cc2ccccc21,Cc1cccc(C)c1NC1c2ccccc2C=Cc2ccccc21,0.476,C1=Cc2ccccc2C(Nc2ccccc2)c2ccccc21,Cc1cccc(C)c1NC1c2ccccc2C=Cc2ccccc21||0.476
9850,7357,Cc1cccc(C)c1NCC(=O)N(C)C,Cc1cccc(C)c1NCC(=O)N(C)C,0.744,c1ccccc1,Cc1cccc(C)c1NCC(=O)N(C)C||0.744
9851,12661,Cc1cccc(C)c1NCC(=O)Nc1c(C)cccc1C,Cc1cccc(C)c1NCC(=O)Nc1c(C)cccc1C,0.658,O=C(CNc1ccccc1)Nc1ccccc1,Cc1cccc(C)c1NCC(=O)Nc1c(C)cccc1C||0.658
9852,5069,Cc1cccc(C)c1NCC(=O)O,Cc1cccc(C)c1NCC(=O)O,0.829,c1ccccc1,Cc1cccc(C)c1NCC(=O)O||0.829
9853,7401,Cc1cccc(C)c1NCC(C)N(C)C,Cc1cccc(C)c1NCC(C)N(C)C,0.669,c1ccccc1,Cc1cccc(C)c1NCC(C)N(C)C||0.669
9854,1779,Cc1cccc(C)c1NN,Cc1cccc(C)c1NN,0.527,c1ccccc1,Cc1cccc(C)c1NN||0.527
9855,7392,Cc1cccc(C)c1NN=C(N)N(C)C,Cc1cccc(C)c1NN=C(N)N(C)C,-0.121,c1ccccc1,Cc1cccc(C)c1NN=C(N)N(C)C||-0.121
9856,1841,Cc1cccc(C)c1NO,Cc1cccc(C)c1NO,0.445,c1ccccc1,Cc1cccc(C)c1NO||0.445
9857,7144,Cc1cccc(C2(C(=O)O)CCCC2)c1,Cc1cccc(C2(C(=O)O)CCCC2)c1,1.216,c1ccc(C2CCCC2)cc1,Cc1cccc(C2(C(=O)O)CCCC2)c1||1.216
9858,14521,Cc1cccc(C2=C(CC(=O)O)c3ccc4c(C)cccc4c3CC2)c1,Cc1cccc(C2=C(CC(=O)O)c3ccc4c(C)cccc4c3CC2)c1,0.371,C1=C(c2ccccc2)CCc2c1ccc1ccccc21,Cc1cccc(C2=C(CC(=O)O)c3ccc4c(C)cccc4c3CC2)c1||0.371
9859,4611,Cc1cccc(C2=NCCN2)c1C,Cc1cccc(C2=NCCN2)c1C,0.861,c1ccc(C2=NCCN2)cc1,Cc1cccc(C2=NCCN2)c1C||0.861
